# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.4 on 2021-03-23 at 16:14:05
#
# Requested input R.A. = 161.56956 degrees
# Requested input Dec. = 57.857715 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460000.0 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 18 787 14 0 ZTF_r 464228025215 0 2.5377 187.022 5.67167 26.1278 1.24603e-05 0.026501 0.100511 1.80681e-05 363 30. 0.05275 0.058274 20.4017 26.1278 1 2458218.7280208 787120252 37.2111466198929 23.7381924686747 1.74373388427528 1.11030469811794 98.9015731151358 42.0114559667551 2.37001262177512 1.05793394253825 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 19 787 14 0 ZTF_r 464229905215 0 2.28 185.838 5.71056 26.1355 1.09996e-05 0.0248672 0.0977528 1.59635e-05 363 30. 0.050978 0.056088 20.4389 26.1355 1 2458218.7299074 787120252 2.86585832933104 25.9790694470709 0.122711687348822 0.99675143409474 29.266363025894 47.0536796601601 0.626167259978552 1.05968217005419 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 20 787 14 0 ZTF_r 464230825215 0 2.3292 187.132 5.68608 26.1335 1.05542e-05 0.0241865 0.0934698 1.53436e-05 361 30. 0.052846 0.05404 20.3959 26.1335 3 2458218.7308218 787120252 96.1968321521191 24.937611866398 4.29102169653816 1.01691253441819 145.561287345161 43.9089914490143 3.33739505632794 1.05966635770537 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 21 787 14 0 ZTF_r 464266145215 0 2.168 175.25 6.12335 26.069 1.23622e-05 0.0264215 0.100834 1.79965e-05 363 30. 0.053321 0.055227 20.3125 26.069 2 2458218.7661458 787120252 14.696124593447 27.1602448031412 0.60189944975261 1.00369907702776 90.4268743772456 48.1464860802754 1.89081098103593 1.0735851702766 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 22 787 14 0 ZTF_r 465209155215 0 2.594 192.588 5.81206 26.1577 1.2252e-05 0.0262931 0.100631 1.77398e-05 363 30. 0.062514 0.055444 20.2569 26.1577 2 2458219.7091551 787120252 45.7729402792725 32.546336644188 1.56444932266554 1.02856627631326 52.1149916888282 52.2267677226328 1.00458043727541 1.09007597058482 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 23 787 14 0 ZTF_r 465247595215 0 1.9615 172.398 6.64889 26.0246 1.21283e-05 0.0263442 0.106969 1.76484e-05 364 30. 0.053622 0.053703 20.3364 26.0246 3 2458219.7475926 787120252 -5.71461423277255 27.2666461906774 -0.233136352115745 1.02790301246695 10.8493589816893 48.9476651915644 0.223145067203946 1.07890501240497 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 24 787 14 0 ZTF_r 465256015215 0 1.9811 186.337 6.02481 26.1108 1.14372e-05 0.0254748 0.104906 1.65875e-05 364 30. 0.057078 0.052944 20.4903 26.1108 3 2458219.7560185 787120252 -30.1017334031261 27.3849777892818 -1.22273941849052 1.03696083895278 -57.206360840435 48.8772547557535 -1.17829140077223 1.08079881041232 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 25 787 14 0 ZTF_r 467232675215 0 3.0058 220.025 6.28297 26.4736 0.000113168 0.0770063 0.100616 0.000165361 340 30. 0.072134 0.068825 20.2739 26.4736 1 2458221.7326736 787120252 -651.053217970044 41.3199689129112 -17.5271500560831 0.959536314455816 -713.7061759661 59.9084990646162 -11.993507421197 1.15588386277957 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 26 787 14 0 ZTF_r 467233625215 0 2.9509 167.221 6.191 25.9769 1.84838e-05 0.032319 0.11929 2.66807e-05 364 30. 0.073327 0.073243 19.9452 25.9769 3 2458221.7336227 787120252 -33.8546894077568 36.146610822749 -1.04185205256506 1.14565916328902 8.89975227124802 52.8692514657287 0.169468875886189 1.15100148784493 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 27 787 14 0 ZTF_r 468252115215 0 2.8505 189.181 6.11808 26.1194 1.30108e-05 0.0270255 0.110797 1.8715e-05 365 30. 0.064709 0.056009 20.0487 26.1194 2 2458222.7521181 787120252 10.5982608952875 32.5965645692796 0.361674238896084 0.975400612376786 19.1558134086271 50.4748061446277 0.382068409709281 1.08538547665219 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 28 787 14 0 ZTF_r 469189025215 0 2.4801 213.613 6.14172 26.1656 1.21651e-05 0.0260867 0.0981924 1.76022e-05 362 30. 0.052848 0.057627 20.3959 26.275 3 2458223.6890278 787120252 20.8858731690588 26.2342452066182 0.885602561442982 1.11012175872551 -4.11689150745335 48.2725841853243 -0.0858586520396201 1.04499632940561 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 29 787 14 0 ZTF_i 469234465215 0 2.1353 358.069 5.65823 25.5004 5.0041e-06 0.0248803 0.181631 1.81813e-05 346 30. 0.054208 0.06229 19.7935 25.5004 2 2458223.7344676 787120352 -18.5080942497861 23.0165517185039 -0.894491554061312 0.929769897406383 -52.2296068881784 42.096313228957 -1.24907319103248 1.04859644012744 0.241998600145534 17.7490002250671 0.0450000017881393 2.79399991035461 0.202000007033348 2458174.769132 2458561.945544 0
 30 787 14 0 ZTF_r 470206385215 0 1.9514 217.572 35.6002 24.8032 4.04876e-05 0.0424403 0.0854147 5.96962e-05 304 30. 0.058328 0.053448 18.5842 26.275 3 2458224.7063889 787120252 124.191717678265 143.722797446431 0.961217730361998 1.05572830930971 -50.3099336444852 270.157763786369 -0.187478506011804 1.04935313130218 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 31 787 14 0 ZTF_r 470209205215 0 2.0747 218.084 35.8768 24.8064 4.49685e-05 0.0431289 0.111294 6.75209e-05 290 30. 0.063301 0.05935 18.5276 26.275 1 2458224.7092014 787120252 72.3274546801611 152.896558822058 0.526211423457053 1.0270395029219 -114.169621634398 274.235413631234 -0.419123697712519 1.05531447787921 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 32 787 14 0 ZTF_r 470210115215 0 2.1305 217.688 24.5246 25.1553 3.5081e-05 0.0431092 0.0978767 5.15032e-05 345 30. 0.055559 0.051859 18.9213 26.275 3 2458224.7101157 787120252 -214.535470139939 100.379914237256 -2.37742643380121 1.18464904176 -286.965580140966 179.184278232658 -1.61229719863391 1.05569913960749 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 33 787 14 0 ZTF_r 472260305215 0 2.0854 216.272 6.93129 26.1595 1.11211e-05 0.0249797 0.102433 1.596e-05 366 30. 0.051543 0.052974 20.3383 26.275 3 2458226.7603009 787120252 -34.9124431887477 30.6135292266922 -1.26859105189325 0.967386123564566 -131.723415958851 57.7288344392908 -2.29712901762265 1.04475113862652 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 34 787 14 0 ZTF_g 475157465215 0 3.5523 111.677 6.04987 26.2789 2.76683e-05 0.0374852 -0.100305 4.6183e-05 324 30. 0.073052 0.072592 19.941 26.2789 3 2458229.6574653 787120152 11.8155745201821 35.1512355978828 0.373911695209953 1.03526790757862 11.2429530200358 48.8008792460563 0.231935881696285 1.08080071491911 0.282613578498908 18.4470002174377 0.0329999998211861 2.33899998664856 0.145999997854233 2458166.884375 2458274.718542 0
 35 787 14 0 ZTF_g 475158375215 0 3.4951 111.331 6.02537 26.2862 2.98838e-05 0.0389812 -0.0969758 5.05488e-05 318 30. 0.064004 0.068761 19.9531 26.2862 1 2458229.6583796 787120152 27.9983606767109 36.2227366657006 0.859817235072513 0.965787465205004 89.7365831857222 50.648792397485 1.7836745944006 1.07788874690883 0.282613578498908 18.4470002174377 0.0329999998211861 2.33899998664856 0.145999997854233 2458166.884375 2458274.718542 0
 36 787 14 0 ZTF_r 475193425215 0 2.422 216.447 7.16838 26.1974 1.35311e-05 0.0277009 0.0893822 1.96221e-05 368 30. 0.059527 0.06761 20.0499 26.275 3 2458229.6934259 787120252 -3.858568461072 35.2428749008354 -0.121789453857067 1.0668261744688 2.1138922612394 58.791248017755 0.0361980655113624 1.04315916657399 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 37 787 14 0 ZTF_r 475194375215 0 2.4075 216.407 7.3432 26.1792 1.23876e-05 0.0264812 0.0892469 1.79388e-05 367 30. 0.057021 0.068139 20.0449 26.275 1 2458229.694375 787120252 30.3763670498195 38.0113031068675 0.888951106053818 0.925186857307995 43.9189440469308 64.2028564538173 0.688672484436328 1.04390687698461 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 38 787 14 0 ZTF_g 476299685215 0 2.8305 27.0344 9.32041 24.7351 0.00112548 0.140905 -0.0755339 0.00246087 114 30. 0.076576 0.077159 18.1159 24.7351 3 2458230.7996875 787120152 -35.5825706896028 47.9266167025075 -0.825876959256032 1.00832313606158 60.3751041014946 75.5222087575651 0.804819335944087 1.06105098213896 0.282613578498908 18.4470002174377 0.0329999998211861 2.33899998664856 0.145999997854233 2458166.884375 2458274.718542 0
 39 787 14 0 ZTF_r 477179175215 0 2.2622 216.44 9.13724 26.1779 1.11859e-05 0.0249993 0.0913399 1.62468e-05 364 30. 0.050297 0.058681 20.0648 26.275 3 2458231.6791782 787120252 -51.6741604234426 38.1308351287355 -1.50748122913988 0.935426570731174 -28.9314712260714 73.6237850960435 -0.395610281532696 1.04463419299848 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 40 787 14 0 ZTF_r 477269585215 0 1.9828 216.304 9.03723 26.1611 1.06325e-05 0.0244706 0.104757 1.52484e-05 366 30. 0.052404 0.053145 20.1162 26.275 2 2458231.7695833 787120252 -60.450257341745 36.638530161846 -1.83533316493787 1.02922693413351 -47.2622483030956 68.7729632905808 -0.691849819871915 1.05200816514726 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 41 787 14 0 ZTF_g 478186305215 0 2.3432 73.8614 11.4935 25.849 5.0589e-05 0.0464169 -0.0748093 9.13373e-05 265 30. 0.057838 0.055408 19.2123 25.849 3 2458232.6863079 787120152 66.6383814315907 54.1195371082422 1.36969909166897 1.00322038027812 -9.40924268174644 95.994517933363 -0.0986787024561504 1.05536928347493 0.282613578498908 18.4470002174377 0.0329999998211861 2.33899998664856 0.145999997854233 2458166.884375 2458274.718542 0
 42 787 14 0 ZTF_g 478187345215 0 2.3362 67.8188 12.2841 25.7318 4.89438e-05 0.0422456 -0.104823 9.50092e-05 237 30. 0.057867 0.053326 19.0226 25.7318 1 2458232.6873495 787120152 64.0402569192458 54.3582297395578 1.3105167069091 1.01725286431275 167.886133630471 96.8495766071921 1.74514811856426 1.05652222816836 0.282613578498908 18.4470002174377 0.0329999998211861 2.33899998664856 0.145999997854233 2458166.884375 2458274.718542 0
 43 787 14 0 ZTF_r 478215815215 0 1.9073 215.076 36.1657 25.4558 4.13278e-05 0.0437263 0.0892826 6.17126e-05 304 30. 0.063001 0.051148 18.6176 26.275 3 2458232.7158102 787120252 6.14017429109387 154.242430488751 0.0442824499018775 0.967500750804172 15.1007871661197 301.21421582481 0.050470698386121 1.05180668704885 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
 44 787 14 0 ZTF_r 478216725215 0 1.934 213.595 24.2597 25.7085 3.76448e-05 0.0448261 0.0890337 5.43035e-05 351 30. 0.058537 0.054745 19.0319 26.275 1 2458232.7167245 787120252 38.7768308576823 104.84865102435 0.411399979910932 0.956646284698994 3.37524154622353 200.75493335215 0.016925980026957 1.05141985634707 0.217678794609873 17.9769996643066 0.0320000015199184 2.29200005531311 0.11599999666214 2458160.745150 2458222.752118 0
